Symbol,Date,Open,High,Low,Close,Percent Change,Volume,Turnover,Daily_Return,Log_Return,SMA_5,SMA_20,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,ATR_14,BB_Middle,BB_Std,BB_Upper,BB_Lower,OBV
JFL,2012-01-02,230.0,226.0,226.0,226.0,-1.74 %,50.0,11300.0,,,,,226.0,226.0,,0.0,0.0,0.0,,,,,0.0
JFL,2012-01-12,226.0,222.0,213.0,213.0,-5.75 %,648.0,141334.0,-0.05752212389380529,-0.05924283356286074,,,224.0,225.03703703703704,0.0,-1.037037037037038,-0.20740740740740762,0.9285714285714285,,,,,-648.0
JFL,2012-01-18,213.0,209.0,200.0,200.0,-6.10 %,239.0,48447.0,-0.06103286384976525,-0.06297479916138843,,,220.30769230769232,223.18244170096023,0.0,-2.874749393267905,-0.7408758045795072,1.790816326530612,,,,,-887.0
JFL,2012-01-22,200.0,196.0,196.0,196.0,-2.00 %,500.0,98000.0,-0.020000000000000018,-0.020202707317519466,,,216.56804733727813,221.16892750088908,0.0,-4.600880163610952,-1.5128766763857961,1.948615160349854,,,,,-1387.0
JFL,2012-01-23,196.0,199.0,196.0,196.0,0.00 %,180.0,35604.0,0.0,0.0,206.2,,213.40373236231227,219.3045625008232,0.0,-5.9008301385109405,-2.390467368810825,2.0237140774677216,,,,,-1387.0
JFL,2012-01-26,196.0,194.0,191.0,191.0,-2.55 %,246.0,47294.0,-0.025510204081632626,-0.025841231183887328,199.2,,209.95700430657192,217.20792824150297,0.0,-7.250923934931052,-3.3625586820348707,2.23630592907717,,,,,-1633.0
JFL,2012-02-02,191.0,191.0,191.0,191.0,0.00 %,123.0,23493.0,0.0,0.0,194.8,,207.04054210556086,215.26660022361386,0.0,-8.226058118053004,-4.335258569238498,2.0765697912859435,,,,,-1633.0
JFL,2012-02-09,191.0,194.0,194.0,194.0,1.57 %,500.0,97000.0,0.015706806282722585,0.01558473101669833,193.6,,205.03430485855148,213.6912965033462,2.2070038973805026,-8.656991644794715,-5.199605184349742,2.142529091908376,,,,,-1133.0
JFL,2012-02-12,194.0,191.0,188.0,188.0,-3.09 %,925.0,175739.0,-0.030927835051546393,-0.03141619623337893,192.0,,202.4136425726205,211.78823750309832,2.1068536231998394,-9.374594930477826,-6.0346031335753585,2.418062728200635,,,,,-2058.0
JFL,2012-02-28,188.0,191.0,191.0,191.0,1.60 %,49.0,9359.0,0.015957446808510634,0.015831465216680662,191.0,,200.65769756144812,210.24836805842438,4.4417726014912375,-9.590670496976259,-6.74581660625554,2.459629676186304,,,,,-2009.0
JFL,2012-03-01,191.0,204.0,194.0,204.0,6.81 %,90.0,17970.0,0.0680628272251309,0.06584656579758653,193.6,,201.17189793660995,209.78552598002258,14.012830867185855,-8.613628043412632,-7.119378893686958,3.212513270744425,,,,,-1919.0
JFL,2012-03-04,204.0,208.0,208.0,208.0,1.96 %,20.0,4160.0,0.019607843137254832,0.019418085857101516,197.0,,202.22237517713148,209.65326479631722,16.774979892443596,-7.430889619185734,-7.181681038786714,3.268762322834109,,,,,-1899.0
JFL,2012-03-05,208.0,212.0,204.0,204.0,-1.92 %,130.0,27080.0,-0.019230769230769273,-0.019418085857101627,199.0,,202.49585591911125,209.23450444103446,16.2140736420492,-6.73864852192321,-7.093074535414013,3.606707871203101,,,,,-2029.0
JFL,2012-03-06,204.0,207.0,205.0,205.0,0.49 %,401.0,82619.0,0.004901960784313708,0.00488998529419177,202.4,,202.8811088546326,208.92083744540227,16.961609254575805,-6.03972859076967,-6.882405346485145,3.563371594688594,,,,,-1628.0
JFL,2012-03-11,205.0,205.0,205.0,205.0,0.00 %,10.0,2050.0,0.0,0.0,205.2,,203.20709210776604,208.63040504203914,16.96160925441282,-5.423312934273099,-6.590586864042736,3.3088450522108372,,,,,-1628.0
JFL,2012-03-12,205.0,204.0,202.0,202.0,-1.46 %,359.0,72868.0,-0.014634146341463428,-0.014742281737203431,204.8,,203.0213856296482,208.13926392781403,16.45093721690114,-5.117878298165834,-6.296045150867356,3.2867846913386347,,,,,-1987.0
JFL,2012-03-13,202.0,199.0,199.0,199.0,-1.49 %,200.0,39800.0,-0.014851485148514865,-0.014962872676712377,203.0,,202.40271091739461,207.4622814146426,15.934291924146194,-5.059570497247989,-6.048750220143483,3.2663000705287324,,,,,-2187.0
JFL,2012-03-14,199.0,202.0,200.0,200.0,0.50 %,207.0,41580.0,0.005025125628140614,0.0050125418235441935,202.2,,202.0330630839493,206.90951982837277,16.871455576793792,-4.8764567444234785,-5.814291524999483,3.2472786369195377,,,,,-1980.0
JFL,2012-03-18,200.0,204.0,204.0,204.0,2.00 %,1000.0,204000.0,0.020000000000000018,0.01980262729617973,202.0,,202.33566876334172,206.6939998410859,20.68054323364609,-4.358331077744197,-5.523099435548426,3.3010444485681423,,,,,-980.0
JFL,2012-03-27,204.0,200.0,199.0,199.0,-2.45 %,1750.0,348300.0,-0.02450980392156865,-0.02481516911972402,200.8,200.8,201.82248895359683,206.1240739269314,19.47901891125879,-4.30158497333457,-5.278796543105655,3.4223984165275607,200.8,8.751541217649061,218.30308243529814,183.2969175647019,-2730.0
JFL,2012-03-29,199.0,200.0,200.0,200.0,0.50 %,60.0,12000.0,0.005025125628140614,0.0050125418235441935,200.4,199.5,201.54210603765887,205.67043882123278,20.474180163407667,-4.12833278357391,-5.048703791199307,3.2493699582041637,199.5,6.435918942278474,212.37183788455695,186.62816211544305,-2670.0
JFL,2012-04-01,200.0,202.0,202.0,202.0,1.00 %,130.0,26260.0,0.010000000000000009,0.009950330853168092,201.0,198.95,201.61255126263444,205.39855446410442,22.53622329944963,-3.786003201469981,-4.796163673253442,3.160129246903866,198.95,5.642647754752237,210.23529550950445,187.66470449049552,-2540.0
JFL,2012-04-15,202.0,206.0,206.0,206.0,1.98 %,40.0,8240.0,0.01980198019801982,0.019608471388376337,202.2,199.25,202.2875433760753,205.44310598528187,26.633560558193125,-3.1555626092065836,-4.46804346044407,3.2201200149821614,199.25,5.856844848461268,210.96368969692253,187.53631030307747,-2500.0
JFL,2012-04-18,206.0,210.0,136.0,210.0,1.94 %,2502.0,381250.0,0.01941747572815533,0.019231361927887592,203.4,199.95,203.4740751643714,205.7806536900758,30.587460398387122,-2.3065785257043956,-4.035750473496136,8.275825728197722,199.95,6.270020565734753,212.4900411314695,187.40995886853048,2.0
JFL,2012-05-02,210.0,214.0,214.0,214.0,1.90 %,50.0,10700.0,0.01904761904761898,0.018868484304382736,206.4,200.85,205.09344821600658,206.3894941574776,34.39504487008506,-1.2960459414710215,-3.487809567091113,7.9704096047550275,200.85,6.930292011771289,214.71058402354257,186.98941597645742,52.0
JFL,2012-05-07,214.0,224.0,224.0,224.0,4.67 %,10.0,2240.0,0.04672897196261672,0.045670036833188266,211.2,202.5,208.0021484904671,207.69397607173852,42.83714021312411,0.3081724187285886,-2.728613169927173,8.115380347272525,202.5,8.26215213456741,219.02430426913483,185.97569573086517,62.0
JFL,2012-05-08,224.0,228.0,228.0,228.0,1.79 %,40.0,9120.0,0.017857142857142794,0.017699577099400857,216.4,204.35,211.07874103039524,209.19812599235047,45.83935730921767,1.8806150380447662,-1.8067675283327853,7.821424608181631,204.35,9.587683985745796,223.5253679714916,185.1746320285084,102.0
JFL,2012-05-09,228.0,232.0,232.0,232.0,1.75 %,2844.0,659808.0,0.01754385964912286,0.01739174271186924,221.6,206.25,214.2973962564883,210.8871536966208,48.738718290671905,3.4102425598674984,-0.7633655106927287,7.548465707597229,206.25,11.07807222446787,228.40614444893575,184.09385555106425,2946.0
JFL,2012-05-13,232.0,240.0,236.0,240.0,3.45 %,1060.0,253732.0,0.034482758620689724,0.033901551675681416,227.6,208.85,218.25164298625933,213.04366083020443,54.038164889651135,5.2079821560548964,0.4309040226567963,7.580718157054569,208.85,12.570956501731338,233.99191300346268,183.7080869965373,4006.0
JFL,2012-05-14,240.0,257.0,244.0,257.0,7.08 %,120.0,29770.0,0.0708333333333333,0.06843716155322847,236.2,212.15,224.212928680681,216.299685953893,62.83159967776501,7.913242726787985,1.927371763483034,8.253524002979242,212.15,15.868787636509353,243.8875752730187,180.4124247269813,4126.0
JFL,2012-05-16,257.0,267.0,262.0,262.0,1.95 %,1025.0,269050.0,0.01945525291828787,0.019268418865876987,243.8,215.05,230.02632426826852,219.68489440175279,64.95528186504737,10.341429866515739,3.6101833840895754,8.378272288480725,215.05,19.242154929107866,253.53430985821575,176.56569014178427,5151.0
JFL,2012-05-17,262.0,287.0,267.0,287.0,9.54 %,1479.0,410828.0,0.09541984732824438,0.09113771199852434,255.6,219.0,238.79150515007336,224.67119852014147,73.20042571996179,14.12030662993189,5.7122080332580385,9.565538553589246,219.0,24.97367034551222,268.94734069102446,169.05265930897556,6630.0
JFL,2012-05-20,287.0,297.0,292.0,297.0,3.48 %,41.0,12127.0,0.03484320557491283,0.034249923043078445,268.6,223.65,247.74665820390823,230.02888751864953,75.66659676039423,17.7177706852587,8.11332056365817,9.596571514047156,223.65,30.15447073425695,283.9589414685139,163.3410585314861,6671.0
JFL,2012-05-21,297.0,302.0,292.0,295.0,-0.67 %,3189.0,953863.0,-0.006734006734006703,-0.0067567824628797625,279.6,228.15,255.01640309561466,234.84156251726807,74.19601040774597,20.17484057834659,10.525624566595855,9.625387834472358,228.15,33.72844340815098,295.606886816302,160.69311318369805,3482.0
JFL,2012-05-22,295.0,290.0,280.0,280.0,-5.08 %,150.0,43135.0,-0.05084745762711862,-0.05218575317057019,284.2,231.9,258.860033388597,238.1866319604334,64.12927594321947,20.6734014281636,12.555179938909404,10.009288703438617,231.9,35.15813898433913,302.21627796867824,161.58372203132174,3332.0
JFL,2012-05-23,280.0,280.0,275.0,280.0,0.00 %,78.0,21570.0,0.0,0.0,287.8,235.8,262.11233594419747,241.28391848188278,64.12927594259479,20.82841746231469,14.209827443590463,9.651482367478717,235.8,35.98332947352151,307.766658947043,163.833341052957,3332.0
JFL,2012-05-24,280.0,285.0,285.0,285.0,1.79 %,20.0,5700.0,0.017857142857142794,0.017699577099400857,287.4,240.1,265.63351502970556,244.52214674248407,65.91697458333547,21.111368287221495,15.59013561231667,9.319233626944524,240.1,36.48921974905381,313.0784394981076,167.12156050189236,3352.0
JFL,2012-05-29,285.0,280.0,257.0,257.0,-9.82 %,2159.0,561589.0,-0.09824561403508769,-0.1034130953734307,279.4,242.95,264.3052819482124,245.44643216896674,50.68364825483149,18.858849779245645,16.243878445702467,10.653574082162772,242.95,35.402163181008284,313.75432636201657,172.1456736379834,1193.0
JFL,2012-05-30,257.0,252.0,247.0,251.0,-2.33 %,490.0,122010.0,-0.023346303501945553,-0.02362314576343594,270.6,245.3,262.25831549464124,245.85780756385807,48.117518547832994,16.400507930783164,16.27520434271861,10.606890219151145,245.3,34.22080007677697,313.7416001535539,176.85839984644608,703.0
JFL,2012-06-04,251.0,256.0,256.0,256.0,1.99 %,20.0,5120.0,0.019920318725099584,0.019724505347778573,265.8,248.15,261.2954977262349,246.60908107764635,50.372468200260506,14.686416648588533,15.957446803892594,10.20639806064035,248.15,32.49173984099248,313.13347968198497,183.16652031801505,723.0
