Symbol,Date,Open,High,Low,Close,Percent Change,Volume,Turnover,Daily_Return,Log_Return,SMA_5,SMA_20,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,ATR_14,BB_Middle,BB_Std,BB_Upper,BB_Lower,OBV
KPCL,2018-10-11,110.0,121.0,110.0,121.0,0.00 %,1330.0,160570.0,,,,,121.0,121.0,,0.0,0.0,11.0,,,,,0.0
KPCL,2018-10-14,123.0,133.0,115.0,121.0,0.00 %,16907.0,2086020.0,0.0,0.0,,,121.0,121.0,0.0,0.0,0.0,11.5,,,,,0.0
KPCL,2018-10-15,119.0,123.0,116.0,119.0,-1.65 %,8242.0,980588.0,-0.016528925619834656,-0.016667052485211647,,,120.6923076923077,120.85185185185185,0.0,-0.15954415954415424,-0.03190883190883085,11.178571428571429,,,,,-8242.0
KPCL,2018-10-21,117.0,120.0,115.0,120.0,0.84 %,2940.0,342530.0,0.008403361344537785,0.00836824967051658,,,120.58579881656806,120.78875171467763,34.999999828499995,-0.2029528981095723,-0.06611764514897914,10.737244897959185,,,,,-5302.0
KPCL,2018-10-22,119.0,118.0,114.0,116.0,-3.33 %,12677.0,1460840.0,-0.033333333333333326,-0.03390155167568134,119.4,,119.88029130632682,120.43402936544226,13.957055185354164,-0.5537380591154317,-0.16364172794226967,10.398870262390671,,,,,-17979.0
KPCL,2018-10-23,114.0,116.0,113.0,114.0,-1.72 %,7050.0,808850.0,-0.017241379310344862,-0.01739174271186922,118.0,,118.97563110535347,119.95743459763172,10.543671996210094,-0.9818034922782459,-0.32727408080946496,9.870379529362767,,,,,-25029.0
KPCL,2018-10-24,112.0,115.0,110.0,110.0,-3.51 %,7911.0,881103.0,-0.03508771929824561,-0.03571808260207923,115.8,,117.59476478145294,119.219846849659,6.9059508116273065,-1.6250820682060692,-0.5868356782887858,9.522495277265428,,,,,-32940.0
KPCL,2018-10-25,109.0,116.0,108.0,114.0,3.64 %,4390.0,498350.0,0.036363636363636376,0.035718082602079246,114.8,,117.0417240458448,118.83319152746205,32.12514138236928,-1.7914674816172464,-0.827762038954478,9.413745614603611,,,,,-28550.0
KPCL,2018-10-28,112.0,118.0,109.0,113.0,-0.88 %,7500.0,847800.0,-0.00877192982456143,-0.00881062968215492,113.4,,116.41992034648406,118.40110326616856,29.94137743764415,-1.9811829196844997,-1.0584462151004823,9.384192356417639,,,,,-36050.0
KPCL,2018-10-29,111.0,115.0,109.0,114.0,0.88 %,5000.0,564970.0,0.008849557522123908,0.008810629682154906,113.0,,116.04762490856345,118.07509561682274,34.720233179032064,-2.027470708259287,-1.2522511137322434,9.142464330959237,,,,,-31050.0
