Symbol,Date,Open,High,Low,Close,Percent Change,Volume,Turnover,Daily_Return,Log_Return,SMA_5,SMA_20,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,ATR_14,BB_Middle,BB_Std,BB_Upper,BB_Lower,OBV
NTC,2012-01-01,422.0,430.0,425.0,427.0,1.18 %,450.0,191780.0,,,,,427.0,427.0,,0.0,0.0,5.0,,,,,0.0
NTC,2012-01-02,427.0,436.0,420.0,436.0,2.11 %,1055.0,452860.0,0.021077283372365363,0.020858230120409788,,,428.3846153846154,427.6666666666667,99.99999998888889,0.7179487179487296,0.14358974358974594,5.7857142857142865,,,,,1055.0
NTC,2012-01-03,436.0,435.0,430.0,435.0,-0.23 %,1270.0,546250.0,-0.002293577981651418,-0.002296212260350268,,,429.40236686390534,428.20987654320993,99.1525423611175,1.1924903206954127,0.3533698590108793,5.801020408163266,,,,,-215.0
NTC,2012-01-04,435.0,437.0,425.0,425.0,-2.30 %,2020.0,865940.0,-0.02298850574712641,-0.023256862164267235,,,428.72507965407374,427.9721079103796,90.8602150431251,0.752971743694161,0.4332902359475357,6.243804664723033,,,,,-2235.0
NTC,2012-01-05,425.0,435.0,420.0,435.0,2.35 %,1040.0,440100.0,0.0235294117647058,0.023256862164267183,431.6,,429.69045201498545,428.4926925096107,91.61537811940846,1.1977595053747336,0.5861840898329753,6.8692471886713875,,,,,-1195.0
NTC,2012-01-08,435.0,434.0,427.0,427.0,-1.84 %,1885.0,812555.0,-0.01839080459770115,-0.018562017860059538,431.6,,429.2765363203723,428.382122694084,85.52724783922645,0.8944136262883262,0.6478299971240455,6.9500152466234315,,,,,-3080.0
NTC,2012-01-09,427.0,437.0,424.0,430.0,0.70 %,2855.0,1226265.0,0.007025761124121788,0.007001195458983561,430.4,,429.38783842493046,428.5019654574852,85.90549980107183,0.8858729674452661,0.6954385911882897,7.382157014721758,,,,,-225.0
NTC,2012-01-10,430.0,446.0,435.0,438.0,1.86 %,2310.0,1010520.0,0.018604651162790642,0.018433701688837966,431.0,,430.7127863595565,429.2055235717456,86.889515909907,1.5072627878109301,0.8578034305128178,7.997717227955919,,,,,2085.0
NTC,2012-01-11,438.0,440.0,433.0,439.0,0.23 %,2800.0,1223400.0,0.0022831050228311334,0.002280502698725303,433.8,,431.9877423042401,429.9310403442089,87.01158435148514,2.056701960031205,1.0975831364164954,7.926451711673353,,,,,4885.0
NTC,2012-01-12,439.0,440.0,438.0,439.0,0.00 %,650.0,285300.0,0.0,0.0,434.6,,433.0665511805109,430.60281513352675,87.01158435061268,2.4637360469841383,1.370813718530024,7.503133732268115,,,,,4885.0
NTC,2012-01-16,439.0,443.0,440.0,443.0,0.91 %,2205.0,973110.0,0.009111617312072884,0.009070356969964279,437.8,,434.5947740758169,431.5211251236359,87.54936543066565,3.0736489521809744,1.711380765260214,7.252909894248964,,,,,7090.0
NTC,2012-01-17,443.0,448.0,448.0,448.0,1.13 %,100.0,44800.0,0.011286681715575675,0.011223462369849576,441.4,,436.6571165256912,432.74178252188506,88.20668983692944,3.9153340038061515,2.152171412969402,7.091987758945466,,,,,7190.0
NTC,2012-01-18,448.0,450.0,440.0,440.0,-1.79 %,1100.0,485400.0,-0.017857142857142905,-0.018018505502678365,441.8,,437.17140629096946,433.2794282610047,80.8516997390096,3.8919780299647755,2.5001327363684767,7.29970291902079,,,,,6090.0
