date,title,url,category,source,domain
2018-11-06,NEPSE closes with green notification as it sees double - digit rise,https://myrepublica.nagariknetwork.com/news/nepse-closes-with-green-notification-as-it-sees-double-digit-rise/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-06,Nov 6 : 6 things to know by 6 PM today,https://myrepublica.nagariknetwork.com/news/nov-6-6-things-to-know-by-6-pm-today-1/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-06,Finance Minister says 8 % growth target is difficult to achieve – OnlineKhabar,http://english.onlinekhabar.com/finance-minister-says-8-growth-target-is-difficult-to-achieve.html,gdelt,gdelt,english.onlinekhabar.com
2018-11-07,Online stock trading system goes live,https://myrepublica.nagariknetwork.com/news/online-stock-trading-system-goes-live/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-07,Nepse Online Trading System goes live - Money - The Kathmandu Post,http://kathmandupost.ekantipur.com/news/2018-11-07/nepse-online-trading-system-goes-live.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-11-07,Nepal Stock Trading is Now Fully - Automated !,https://www.nepalisansar.com/business/nepal-stock-trading-is-now-fully-automated/,gdelt,gdelt,nepalisansar.com
2018-11-07,Country secondary market goes digital,https://thehimalayantimes.com/business/countrys-secondary-market-goes-digital/,gdelt,gdelt,thehimalayantimes.com
2018-11-07,FinMin says 8pc growth target difficult to achieve,https://thehimalayantimes.com/business/finmin-says-8pc-growth-target-difficult-to-achieve/,gdelt,gdelt,thehimalayantimes.com
2018-11-12,Software glitch hits Nepse trading for second day - Money,http://kathmandupost.ekantipur.com/news/2018-11-12/software-glitch-hits-nepse-trading-for-second-day.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-11-12,Nepse down 17 points,https://myrepublica.nagariknetwork.com/news/nepse-down-17-points/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-12,NEPSE suffers double digit dip,https://myrepublica.nagariknetwork.com/news/nepse-suffers-double-digit-dip/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-13,NEPSE new online platform full of glitches - Money,http://kathmandupost.ekantipur.com/news/2018-11-13/nepses-new-online-platform-full-of-glitches.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-11-13,Dents in macro stability - Oped - The Kathmandu Post,http://kathmandupost.ekantipur.com/news/2018-11-13/dents-in-macro-stability.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-11-13,Glitches in online trading system hampers share trading,https://myrepublica.nagariknetwork.com/news/glitches-in-online-trading-system-hampers-share-trading/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-13,Stocks decline as Nepse slide continues,https://myrepublica.nagariknetwork.com/news/stocks-decline-as-nepse-slide-continues/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-13,NEPSE sees double - digit surge,https://thehimalayantimes.com/business/nepse-sees-double-digit-surge/,gdelt,gdelt,thehimalayantimes.com
2018-11-13,NEPSE sees double - digit surge,https://myrepublica.nagariknetwork.com/news/nepse-sees-double-digit-surge/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-14,Nepse back to winning ways,https://myrepublica.nagariknetwork.com/news/nepse-back-to-winning-ways/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-14,Banks urged to enforce system - Money - The Kathmandu Post,http://kathmandupost.ekantipur.com/news/2018-11-14/banks-urged-to-enforce-system.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-11-15,Problems in Nepse online system upset traders,https://thehimalayantimes.com/business/problems-in-nepses-online-system-upset-traders/,gdelt,gdelt,thehimalayantimes.com
2018-11-15,Stocks unchanged in choppy trading,https://myrepublica.nagariknetwork.com/news/stocks-unchanged-in-choppy-trading/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-15,Stocks end week with a modest drop,https://myrepublica.nagariknetwork.com/news/stocks-end-week-with-a-modest-drop/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-16,Nepse ends week lower despite positive earnings outlook,https://myrepublica.nagariknetwork.com/news/nepse-ends-week-lower-despite-positive-earnings-outlook/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-17,Govt felicitates over a dozen firms for paying most taxes,https://myrepublica.nagariknetwork.com/news/govt-felicitates-over-a-dozen-firms-for-paying-most-taxes/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-18,System dampens investor confidence - Money - The Kathmandu Post,http://kathmandupost.ekantipur.com/news/2018-11-18/system-dampens-investor-confidence.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-11-18,Government felicitates country largest taxpayers,https://myrepublica.nagariknetwork.com/news/government-felicitates-country-s-largest-taxpayers/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-19,Share market suffers around 6 - point fall,https://myrepublica.nagariknetwork.com/news/share-market-suffers-around-6-point-fall/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-19,"Nepse slips below 1,200 points",https://myrepublica.nagariknetwork.com/news/nepse-slips-below-1-200-points/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-19,Share market suffers around 6 - point fall,https://thehimalayantimes.com/business/share-market-suffers-around-6-point-fall/,gdelt,gdelt,thehimalayantimes.com
2018-11-20,Nepse extends losses for three straight days,https://myrepublica.nagariknetwork.com/news/nepse-extends-losses-for-three-straight-days/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-20,Nepse loses 6 points today,https://myrepublica.nagariknetwork.com/news/nepse-loses-6-points-today/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-21,Stocks extend losses,https://myrepublica.nagariknetwork.com/news/stocks-extend-losses/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-22,Nepse snaps four - day losing run,https://myrepublica.nagariknetwork.com/news/nepse-snaps-four-day-losing-run/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-23,Nepse ends week with a marginal loss,https://myrepublica.nagariknetwork.com/news/nepse-ends-week-with-a-marginal-loss/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-24,"Nepse posts weekly loss , closes below 1,200 points",https://myrepublica.nagariknetwork.com/news/nepse-posts-weekly-loss-closes-below-1-200-points/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-25,Nepse fails to manage online trading system,https://thehimalayantimes.com/business/nepse-fails-to-manage-online-trading-system/,gdelt,gdelt,thehimalayantimes.com
2018-11-25,Nepse closes firmly lower to start week,https://myrepublica.nagariknetwork.com/news/nepse-closes-firmly-lower-to-start-week/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-26,Investors demand reforms in NEPSE automated system,https://thehimalayantimes.com/business/investors-demand-reforms-in-nepse-automated-system/,gdelt,gdelt,thehimalayantimes.com
2018-11-26,Nepalese Share Investors Demand Immediate Reforms in NEPSE Automated System - Review Nepal News,http://reviewnepal.com/business/nepalese-share-investors-demand-immediate-reforms-in-nepse-automated-system.html,gdelt,gdelt,reviewnepal.com
2018-11-27,NEPSE automated system irks investors,https://thehimalayantimes.com/business/nepses-automated-system-irks-investors/,gdelt,gdelt,thehimalayantimes.com
2018-11-27,Agitating investors manhandle analyst who reportedly predicted stock fall,https://myrepublica.nagariknetwork.com/news/agitating-investors-manhandle-analyst-who-reportedly-predicted-stock-fall/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-27,Stocks extend losses as Nepse makes new 52 - week low,https://myrepublica.nagariknetwork.com/news/stocks-extend-losses-as-nepse-makes-new-52-week-low/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-28,EDITORIAL : Ambitious scheme,https://thehimalayantimes.com/opinion/editorial-ambitious-scheme/,gdelt,gdelt,thehimalayantimes.com
2018-11-28,Nepse ends slightly higher after 3 - day losing streak,https://myrepublica.nagariknetwork.com/news/nepse-ends-slightly-higher-after-3-day-losing-streak/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-29,"Nepse fails to add to previous gains , posts a marginal decline",https://myrepublica.nagariknetwork.com/news/nepse-fails-to-add-to-previous-gains-posts-a-marginal-decline/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-29,Nepse index hits double - digit fall,https://thehimalayantimes.com/business/nepse-index-hits-double-digit-fall/,gdelt,gdelt,thehimalayantimes.com
2018-11-29,Nepse index hits double - digit fall,https://myrepublica.nagariknetwork.com/news/nepse-index-hits-double-digit-fall/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-11-29,"Nepse at 52 - week low of 1,149 points",https://myrepublica.nagariknetwork.com/news/nepse-at-52-week-low-of-1-149-points/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-01,Nepse extends losses to third straight week,https://myrepublica.nagariknetwork.com/news/nepse-extends-losses-to-third-straight-week/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-02,Nepse plunges to three - year low - Money - The Kathmandu Post,http://kathmandupost.ekantipur.com/news/2018-12-02/nepse-plunges-to-three-year-low.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-12-03,Nepse sinks to new low - Money - The Kathmandu Post,http://kathmandupost.ekantipur.com/news/2018-12-03/nepse-sinks-to-new-low.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-12-03,Bearish streak persists as Nepse hits 3 - year low,https://myrepublica.nagariknetwork.com/news/bearish-streak-persists-as-nepse-hits-3-year-low/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-03,Nepse index plunges 17.47 points,https://thehimalayantimes.com/business/nepse-index-plunges-17-47-points/,gdelt,gdelt,thehimalayantimes.com
2018-12-03,NEPSE stabilizes,https://myrepublica.nagariknetwork.com/news/nepse-stabilizes/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-04,SEBON asks Nepse to allow new broker firms outside valley,https://thehimalayantimes.com/business/sebon-asks-nepse-to-allow-new-broker-firms-outside-valley/,gdelt,gdelt,thehimalayantimes.com
2018-12-04,Additional stock worth Rs 11 billion listed in NEPSE,https://thehimalayantimes.com/business/additional-stock-worth-rs-11-billion-listed-in-nepse/,gdelt,gdelt,thehimalayantimes.com
2018-12-05,Nepse closes higher for second straight day,https://myrepublica.nagariknetwork.com/news/nepse-closes-higher-for-second-straight-day/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-06,Sebon to open gates to new brokerage firms - Money,http://kathmandupost.ekantipur.com/news/2018-12-06/sebon-to-open-gates-to-new-brokerage-firms.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-12-06,Nepse index plunges two per cent,https://thehimalayantimes.com/business/nepse-index-plunges-two-per-cent/,gdelt,gdelt,thehimalayantimes.com
2018-12-06,Operational problem in online trading system addressed,https://www.msn.com/en-xl/news/other/operational-problem-in-online-trading-system-addressed/ar-BBQzSKE,gdelt,gdelt,msn.com
2018-12-07,Nepse posts modest gains after initial slump,https://myrepublica.nagariknetwork.com/news/nepse-posts-modest-gains-after-initial-slump/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-07,Finance Ministry steps in to tame interest rate - National,http://kathmandupost.ekantipur.com/news/2018-12-07/finance-ministry-steps-in-to-tame-interest-rate.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-12-07,Committee formed to study financial sector instability,https://thehimalayantimes.com/business/committee-formed-to-study-financial-sector-instability/,gdelt,gdelt,thehimalayantimes.com
2018-12-08,Stocks extend losses as Nepse sheds 100 points in 4 weeks,https://myrepublica.nagariknetwork.com/news/stocks-extend-losses-as-nepse-sheds-100-points-in-4-weeks/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-08,Sebon to issue licences to securities dealers - Money,http://kathmandupost.ekantipur.com/news/2018-12-08/sebon-to-issue-licences-to-securities-dealers.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-12-09,Interest rate war sinks Nepse - Money - The Kathmandu Post,http://kathmandupost.ekantipur.com/news/2018-12-09/interest-rate-war-sinks-nepse.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-12-09,Share investors launch hunger strike demanding reforms in capital market,https://myrepublica.nagariknetwork.com/news/share-investors-launch-hunger-strike-demanding-reforms-in-capital-market/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-09,Share investors launch relay hunger strike demanding reforms,http://reviewnepal.com/business/share-investors-launch-relay-hunger-strike-demanding-reforms.html,gdelt,gdelt,reviewnepal.com
2018-12-10,Individual stock investors allowed to trade online - Money,http://kathmandupost.ekantipur.com/news/2018-12-10/individual-stock-investors-allowed-to-trade-online.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-12-10,"Share investors stage protest at Nepse , submit 10 - point demand",https://thehimalayantimes.com/business/share-investors-stage-protest-at-nepse-submit-10-point-demand/,gdelt,gdelt,thehimalayantimes.com
2018-12-10,Nepse begins the week in green,https://myrepublica.nagariknetwork.com/news/nepse-begins-the-week-in-green/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-10,NEPSE index increases double digit,https://myrepublica.nagariknetwork.com/news/nepse-index-increases-double-digit/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-11,Capital concerns - Oped - The Kathmandu Post,http://kathmandupost.ekantipur.com/news/2018-12-11/capital-concerns.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-12-11,Nepse closes higher for second straight day,https://myrepublica.nagariknetwork.com/news/nepse-closes-higher-for-second-straight-day-1/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-11,No need to worry about investment atmosphere : Dr Khatiwada,https://myrepublica.nagariknetwork.com/news/no-need-to-worry-about-investment-atmosphere-dr-khatiwada/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-12,Sitting and former finance ministers call for rescue of share market,https://myrepublica.nagariknetwork.com/news/sitting-and-former-finance-ministers-call-for-rescue-of-share-market/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-12,Nepse snaps two - day winning run,https://myrepublica.nagariknetwork.com/news/nepse-snaps-two-day-winning-run/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-12,Finance Ministry to create team to study stock market - Money,http://kathmandupost.ekantipur.com/news/2018-12-12/finance-ministry-to-create-team-to-study-stock-market.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-12-12,Nepse snaps two - day winning run,https://www.msn.com/en-xl/news/other/nepse-snaps-two-day-winning-run/ar-BBQPHl3,gdelt,gdelt,msn.com
2018-12-12,Nepse unchanged in choppy trading,https://myrepublica.nagariknetwork.com/news/nepse-unchanged-in-choppy-trading/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-13,Nepse unchanged in choppy trading,https://www.msn.com/en-xl/news/other/nepse-unchanged-in-choppy-trading/ar-BBQSrKv,gdelt,gdelt,msn.com
2018-12-13,NEPSE index gains 7.6 points,https://myrepublica.nagariknetwork.com/news/nepse-index-gains-7-6-points/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-14,Nepse ends week on positive note,https://myrepublica.nagariknetwork.com/news/nepse-ends-week-on-positive-note/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-15,Stocks snap four - week losing streak,https://myrepublica.nagariknetwork.com/news/stocks-snap-four-week-losing-streak-3/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-16,Hunger strike partly boosts Nepse - Money - The Kathmandu Post,http://kathmandupost.ekantipur.com/news/2018-12-16/hunger-strike-partly-boosts-nepse.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-12-17,Government panel to submit report on capital market - Money,http://kathmandupost.ekantipur.com/news/2018-12-17/government-panel-to-submit-report-on-capital-market.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-12-17,Share market on rise as govt positive to investor demand,https://thehimalayantimes.com/business/share-market-on-rise-as-govt-positive-to-investor-demand/,gdelt,gdelt,thehimalayantimes.com
2018-12-17,Nepse gains for third straight day,https://myrepublica.nagariknetwork.com/news/nepse-gains-for-third-straight-day/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-18,Nepse extends winning run to fourth day,https://myrepublica.nagariknetwork.com/news/nepse-extends-winning-run-to-fourth-day/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-18,Share investors start hunger strike at NepseNepal Stock Exchange,https://thehimalayantimes.com/business/share-investors-start-hunger-strike-at-nepse/,gdelt,gdelt,thehimalayantimes.com
2018-12-18,Nepse suffers double - digit fall,https://myrepublica.nagariknetwork.com/news/nepse-suffers-double-digit-fall-3/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-18,Nepse suffers double - digit fall,https://thehimalayantimes.com/business/nepse-suffers-double-digit-fall-3/,gdelt,gdelt,thehimalayantimes.com
2018-12-18,"Nepal : Investors on hunger strike , demand resignation of Fin Min , officials",https://www.business-standard.com/article/news-ani/nepal-investors-on-hunger-strike-demand-resignation-of-fin-min-officials-118121800917_1.html,gdelt,gdelt,business-standard.com
2018-12-18,"Nepal : Investors on hunger strike , demand resignation of Fin Min ,",http://www.sify.com/news/nepal-investors-on-hunger-strike-demand-resignation-of-fin-min-officials-news-international-smsuc0achchde.html,gdelt,gdelt,sify.com
2018-12-18,"Nepal : Investors on hunger strike , demand resignation of Fin Min , officials",https://www.aninews.in/news/world/asia/nepal-investors-on-hunger-strike-demand-resignation-of-fin-min-officials201812181916470002/,gdelt,gdelt,aninews.in
2018-12-19,Banks engage in race to raise interest rates - Money,http://kathmandupost.ekantipur.com/news/2018-12-19/banks-engage-in-race-to-raise-interest-rates.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-12-19,Nepse snaps four - day winning run,https://myrepublica.nagariknetwork.com/news/nepse-snaps-four-day-winning-run/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-19,Investors in Nepal start hunger strike demanding resignation of finance minister,https://news.biharprabha.com/2018/12/investors-in-nepal-start-hunger-strike-demanding-resignation-of-finance-minister/,gdelt,gdelt,news.biharprabha.com
2018-12-20,Stocks drop for second straight day,https://myrepublica.nagariknetwork.com/news/stocks-drop-for-second-straight-day/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-21,Market caps week with modest gain,https://myrepublica.nagariknetwork.com/news/market-caps-week-with-modest-gain/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-21,Banking on an easy solution - Oped - The Kathmandu Post,http://kathmandupost.ekantipur.com/news/2018-12-21/banking-on-an-easy-solution.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-12-22,Stocks up for two consecutive weeks,https://myrepublica.nagariknetwork.com/news/stocks-up-for-two-consecutive-weeks/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-23,Government moves bouy investors - Money - The Kathmandu Post,http://kathmandupost.ekantipur.com/news/2018-12-23/government-moves-bouy-investors.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-12-23,Local bourse witnesses gain on positive cues,https://thehimalayantimes.com/business/local-bourse-witnesses-gain-on-positive-cues/,gdelt,gdelt,thehimalayantimes.com
2018-12-23,NEPSE registers a double - digit rise,https://myrepublica.nagariknetwork.com/news/nepse-registers-double-digit-rise/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-23,NEPSE registers double digit rise,https://thehimalayantimes.com/business/nepse-registers-double-digit-rise/,gdelt,gdelt,thehimalayantimes.com
2018-12-24,"Nepse in bullish trend , up 32 points - The Himalayan Times",https://thehimalayantimes.com/business/nepse-in-bullish-trend-up-32-points/,gdelt,gdelt,thehimalayantimes.com
2018-12-24,NEPSE index dips 6.45 points - The Himalayan Times,https://thehimalayantimes.com/business/nepse-index-dips-6-45-points/,gdelt,gdelt,thehimalayantimes.com
2018-12-24,Stocks rally on interest rate optimism,https://myrepublica.nagariknetwork.com/news/stocks-rally-on-interest-rate-optimism/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-25,Stocks ease after previous day rally,https://myrepublica.nagariknetwork.com/news/stocks-ease-after-previous-day-rally/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-25,Protesting investors demand Nepal market reforms - Nikkei Asian Review,https://asia.nikkei.com/Business/Markets/Protesting-investors-demand-Nepal-market-reforms,gdelt,gdelt,asia.nikkei.com
2018-12-26,Turnover shrinks as Nepse falls for second straight day,https://myrepublica.nagariknetwork.com/news/turnover-shrinks-as-nepse-falls-for-second-straight-day/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-27,Central Bank new provision brings cheer to investors - Money,http://kathmandupost.ekantipur.com/news/2018-12-27/central-banks-new-provision-brings-cheer-to-investors.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-12-27,Stock index surges 2.55pc - The Himalayan Times,https://thehimalayantimes.com/business/stock-index-surges-2-55pc/,gdelt,gdelt,thehimalayantimes.com
2018-12-27,Nepse ends the week in red,https://myrepublica.nagariknetwork.com/news/nepse-ends-the-week-in-red-1/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-28,Nepse single - day transactions surge to new high - Money,http://kathmandupost.ekantipur.com/news/2018-12-28/nepse-single-day-transactions-surge-to-new-high.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-12-29,Three banks seek NRB nod to provide stockbroker services,https://myrepublica.nagariknetwork.com/news/three-banks-seek-nrb-nod-to-provide-stockbroker-services/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-29,Stocks extend rally for third straight week,https://myrepublica.nagariknetwork.com/news/stocks-extend-rally-for-third-straight-week/,gdelt,gdelt,myrepublica.nagariknetwork.com
2018-12-30,"Nepse gains steam , up 49.22 points - The Kathmandu Post",http://kathmandupost.ekantipur.com/news/2018-12-30/nepse-gains-steam-up-4922-points.html,gdelt,gdelt,kathmandupost.ekantipur.com
2018-12-30,Secondary market finally on a bull run,https://thehimalayantimes.com/business/secondary-market-finally-on-a-bull-run/,gdelt,gdelt,thehimalayantimes.com
2019-01-01,Financial literacy in Nepal is very poor,https://thehimalayantimes.com/business/financial-literacy-in-nepal-is-very-poor/,gdelt,gdelt,thehimalayantimes.com
2019-01-02,Clearing banks allowed to make electronic transfers - Money,http://kathmandupost.ekantipur.com/news/2019-01-02/clearing-banks-allowed-to-make-electronic-transfers.html,gdelt,gdelt,kathmandupost.ekantipur.com
2019-01-03,Issue managers fined for breaking investment rules - Money,http://kathmandupost.ekantipur.com/news/2019-01-03/issue-managers-fined-for-breaking-investment-rules.html,gdelt,gdelt,kathmandupost.ekantipur.com
2019-01-03,Nepse inches down in low volume trading session,https://myrepublica.nagariknetwork.com/news/nepse-inches-down-in-low-volume-trading-session/,gdelt,gdelt,myrepublica.nagariknetwork.com
2019-01-03,Nepse told to provide recommendation to banks for stock broker license,https://myrepublica.nagariknetwork.com/news/nepse-told-to-provide-recommendation-to-banks-for-stock-broker-license/,gdelt,gdelt,myrepublica.nagariknetwork.com
2019-01-03,SEBON tells Nepse to initiate process of issuing broker licence to commercial banks,https://thehimalayantimes.com/business/sebon-tells-nepse-to-initiate-process-of-issuing-broker-licence-to-commercial-banks/,gdelt,gdelt,thehimalayantimes.com
2019-01-03,Global IME Bank Ltd Connected With Nepse Online Share System | New Spotlight Magazine,https://www.spotlightnepal.com/2019/01/03/global-ime-bank-ltd-connected-nepse-online-share-system/,gdelt,gdelt,spotlightnepal.com
2019-01-03,NEPSE continues to dip,https://myrepublica.nagariknetwork.com/news/nepse-continues-to-dip/,gdelt,gdelt,myrepublica.nagariknetwork.com
2019-01-04,Stocks extend losing run to six sessions,https://myrepublica.nagariknetwork.com/news/stocks-extend-losing-run-to-six-sessions/,gdelt,gdelt,myrepublica.nagariknetwork.com
2019-01-04,Government paves way for tabling bill to amend Senior Citizens Act in Parliament,https://thehimalayantimes.com/kathmandu/government-paves-way-for-tabling-bill-to-amend-senior-citizens-act-in-parliament/,gdelt,gdelt,thehimalayantimes.com
2019-01-05,Nepse snaps three - week gaining streak,https://myrepublica.nagariknetwork.com/news/nepse-snaps-three-week-gaining-streak/,gdelt,gdelt,myrepublica.nagariknetwork.com
2019-01-06,High interest rates sink Nepse again - Money - The Kathmandu Post,http://kathmandupost.ekantipur.com/news/2019-01-06/high-interest-rates-sink-nepse-again.html,gdelt,gdelt,kathmandupost.ekantipur.com
2019-01-06,Nepse index descends by 37.15 points,https://thehimalayantimes.com/business/nepse-index-descends-by-37-15-points/,gdelt,gdelt,thehimalayantimes.com
2019-01-06,NepSE hit by 7.22 point fall,https://thehimalayantimes.com/business/nepse-hit-by-7-22-point-fall/,gdelt,gdelt,thehimalayantimes.com
2019-01-06,NEPSE hit by 7.22 point fall,https://myrepublica.nagariknetwork.com/news/nepse-hit-by-7-22-point-fall/,gdelt,gdelt,myrepublica.nagariknetwork.com
2019-01-07,Stocks post losses for seventh consecutive session,https://myrepublica.nagariknetwork.com/news/stocks-post-losses-for-seventh-consecutive-session/,gdelt,gdelt,myrepublica.nagariknetwork.com
2019-01-07,Broad rally helps Nepse snap losing streak,https://myrepublica.nagariknetwork.com/news/broad-rally-helps-nepse-snap-losing-streak/,gdelt,gdelt,myrepublica.nagariknetwork.com
2019-01-08,Broad rally helps Nepse snap losing streak,https://myrepublica.nagariknetwork.com/news/broad-rally-helps-nepse-snap-losing-streak-1/,gdelt,gdelt,myrepublica.nagariknetwork.com
2019-01-09,Nepse ends the day unchanged,https://myrepublica.nagariknetwork.com/news/nepse-ends-the-day-unchanged/,gdelt,gdelt,myrepublica.nagariknetwork.com
2019-01-10,Nepse posts modest gain as range bound trading continues,https://myrepublica.nagariknetwork.com/news/nepse-posts-modest-gain-as-range-bound-trading-continues/,gdelt,gdelt,myrepublica.nagariknetwork.com
2019-01-11,Nepse marginally up for 2nd straight session,https://myrepublica.nagariknetwork.com/news/nepse-marginally-up-for-2nd-straight-session/,gdelt,gdelt,myrepublica.nagariknetwork.com
2019-01-13,NICCI brings an investor handbook targeting Indian investors,https://myrepublica.nagariknetwork.com/news/nicci-brings-an-investor-s-handbook-targeting-indian-investors/,gdelt,gdelt,myrepublica.nagariknetwork.com
2019-01-13,Nepse posts marginal gain of 1.97pts - Money - The Kathmandu Post,http://kathmandupost.ekantipur.com/news/2019-01-13/nepse-posts-marginal-gain-of-197pts.html,gdelt,gdelt,kathmandupost.ekantipur.com
2019-01-14,Dont kick the can - Oped - The Kathmandu Post,http://kathmandupost.ekantipur.com/news/2019-01-14/dont-kick-the-can.html,gdelt,gdelt,kathmandupost.ekantipur.com
2019-01-14,Nepse begins the week in the red,https://myrepublica.nagariknetwork.com/news/nepse-begins-the-week-in-the-red/,gdelt,gdelt,myrepublica.nagariknetwork.com
2019-01-15,Trades in Upper Tamakoshi shares cancelled after surge - Money,http://kathmandupost.ekantipur.com/news/2019-01-15/trades-in-upper-tamakoshi-shares-cancelled-after-surge.html,gdelt,gdelt,kathmandupost.ekantipur.com
2019-01-15,Stocks close higher while market activity drops,https://myrepublica.nagariknetwork.com/news/stocks-close-higher-while-market-activity-drops/,gdelt,gdelt,myrepublica.nagariknetwork.com
2019-01-15,Nepse cancels some Upper Tamakoshi share transactions,https://myrepublica.nagariknetwork.com/news/nepse-cancels-some-upper-tamakoshi-share-transactions/,gdelt,gdelt,myrepublica.nagariknetwork.com
2019-01-16,Nepse extends gains for second straight day,https://myrepublica.nagariknetwork.com/news/nepse-extends-gains-for-second-straight-day/,gdelt,gdelt,myrepublica.nagariknetwork.com
2019-01-16,Nepse ends 8 points lower,https://myrepublica.nagariknetwork.com/news/nepse-ends-8-points-lower/,gdelt,gdelt,myrepublica.nagariknetwork.com
2019-01-18,Stocks close the week slightly higher,https://myrepublica.nagariknetwork.com/news/stocks-close-the-week-slightly-higher/,gdelt,gdelt,myrepublica.nagariknetwork.com
2019-01-20,Short term investors boost Nepse - Money - The Kathmandu Post,http://kathmandupost.ekantipur.com/news/2019-01-20/short-term-investors-boost-nepse.html,gdelt,gdelt,kathmandupost.ekantipur.com
