Symbol,Date,Open,High,Low,Close,Percent Change,Volume,Turnover,Daily_Return,Log_Return,SMA_5,SMA_20,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,ATR_14,BB_Middle,BB_Std,BB_Upper,BB_Lower,OBV
SWBBL,2012-01-01,230.0,230.0,230.0,230.0,0.00 %,125.0,28750.0,,,,,230.0,230.0,,0.0,0.0,0.0,,,,,0.0
SWBBL,2012-01-02,230.0,238.0,226.0,238.0,3.48 %,345.0,80080.0,0.034782608695652195,0.03419136474827934,,,231.23076923076923,230.59259259259258,99.9999999875,0.6381766381766454,0.1276353276353291,0.8571428571428571,,,,,345.0
SWBBL,2012-01-03,238.0,241.0,241.0,241.0,1.26 %,58.0,13978.0,0.012605042016806678,0.012526259819180256,,,232.73372781065086,231.36351165980795,99.99999998691588,1.3702161508429072,0.37615149227684475,1.010204081632653,,,,,403.0
SWBBL,2012-01-08,241.0,238.0,238.0,238.0,-1.24 %,302.0,71876.0,-0.012448132780082943,-0.012526259819180256,,,233.5439235320892,231.85510338871106,97.06908582063815,1.6888201433781376,0.6386852224971034,1.1523323615160348,,,,,101.0
SWBBL,2012-01-09,238.0,248.0,240.0,248.0,4.20 %,206.0,49890.0,0.04201680672268915,0.04115807249350755,239.0,,235.76793529638317,233.05102165621395,97.34809848622453,2.716913640169224,1.0543309060315276,1.7843086214077466,,,,,307.0
SWBBL,2012-01-10,248.0,248.0,240.0,240.0,-3.23 %,502.0,122016.0,-0.032258064516129004,-0.03278982282299084,241.0,,236.4190221738627,233.56576079279068,89.96923436959398,2.8532613810720022,1.4141170010396227,2.2282865770214793,,,,,-195.0
SWBBL,2012-01-11,240.0,244.0,240.0,240.0,0.00 %,146.0,35168.0,0.0,0.0,241.4,,236.9699418394223,234.0423711044358,89.96923436867596,2.927570734986489,1.716807747828996,2.3548375358056592,,,,,-195.0
SWBBL,2012-01-12,240.0,242.0,230.0,242.0,0.83 %,3956.0,936424.0,0.008333333333333304,0.008298802814695064,241.6,,237.74379694104962,234.63182509669983,90.18494140405227,3.111971844349796,1.9958405671331563,3.043777711819541,,,,,3761.0
SWBBL,2012-01-16,242.0,243.0,239.0,243.0,0.41 %,1284.0,307036.0,0.004132231404958775,0.004123717183862156,242.6,,238.55244356550352,235.2516899043517,90.29729263770486,3.3007536611518162,2.2568231859368884,3.112079303832431,,,,,5045.0
SWBBL,2012-01-17,243.0,239.0,235.0,235.0,-3.29 %,4712.0,1125368.0,-0.03292181069958844,-0.033475929196389455,240.0,,238.0059137861953,235.23304620773308,82.19165221539184,2.772867578462211,2.360032064441953,3.4612164964158287,,,,,333.0
SWBBL,2012-01-18,235.0,231.0,231.0,231.0,-1.70 %,2000.0,462000.0,-0.017021276595744705,-0.017167803622365446,238.2,,236.9280808960114,234.9194872293825,78.40204096593999,2.0085936666289115,2.289744384879345,3.4997010323861266,,,,,-1667.0
SWBBL,2012-01-22,231.0,227.0,222.0,222.0,-3.90 %,5837.0,1306389.0,-0.038961038961038974,-0.03974032864951411,234.6,,234.63145306585582,233.96248817535417,70.52313753997971,0.6689648905016554,1.9655884860038073,3.892579530072832,,,,,-7504.0
SWBBL,2012-01-23,222.0,218.0,218.0,218.0,-1.80 %,3000.0,654000.0,-0.018018018018018056,-0.018182319083190474,229.8,,232.0727679788011,232.78008164384644,67.28668170184136,-0.7073136650453478,1.4310080557939764,3.900252420781915,,,,,-10504.0
SWBBL,2012-01-26,218.0,228.0,222.0,228.0,4.59 %,376.0,84448.0,0.04587155963302747,0.04485056616535171,226.8,,231.4461882897548,232.42600152208004,70.88411497616757,-0.979813232325256,0.9488437981701299,4.33594867644035,,,,,-10128.0
SWBBL,2012-02-01,228.0,232.0,232.0,232.0,1.75 %,32.0,7424.0,0.01754385964912286,0.01739174271186924,226.2,,231.531390091331,232.39444585377782,72.20098302712975,-0.8630557624468338,0.5864638860467372,4.311952342408897,,,,,-10096.0
SWBBL,2012-02-02,232.0,236.0,236.0,236.0,1.72 %,10.0,2360.0,0.01724137931034475,0.01709443335930004,227.2,,232.21886853881853,232.66152393868316,73.49211894259702,-0.4426553998646341,0.38064002886446296,4.289670032236833,,,,,-10086.0
SWBBL,2012-02-05,236.0,240.0,235.0,236.0,0.00 %,156.0,36974.0,0.0,0.0,230.0,,232.800581071308,232.9088184617437,73.49211894167803,-0.10823739043570413,0.28286454500442954,4.340407887077059,,,,,-10086.0
SWBBL,2012-02-06,236.0,240.0,229.0,229.0,-2.97 %,2522.0,581988.0,-0.029661016949152574,-0.030109801471370455,232.2,,232.21587629110675,232.61927635346638,67.16117824095502,-0.4034000623596228,0.14561162353161905,4.816093038000126,,,,,-12608.0
SWBBL,2012-02-07,229.0,238.0,225.0,238.0,3.93 %,881.0,199866.0,0.0393013100436681,0.03854867011723503,234.2,,233.10574147709033,233.01784847543183,70.66068328901119,0.08789300165850022,0.1340678991569953,5.4006578210001175,,,,,-11727.0
SWBBL,2012-02-08,238.0,244.0,224.0,230.0,-3.36 %,3581.0,815656.0,-0.03361344537815125,-0.03419136474827931,233.8,234.75,232.6279350959995,232.79430414391837,64.11970463191795,-0.1663690479188631,0.07398050974182363,6.443467976642966,234.75,7.304468711541906,249.3589374230838,220.1410625769162,-15308.0
SWBBL,2012-03-05,230.0,233.0,233.0,233.0,1.30 %,207.0,48231.0,0.01304347826086949,0.012959144642505116,233.2,234.9,232.68517585046112,232.8095408739985,65.41270155503202,-0.124365023537365,0.0343114030859859,6.197505978311326,234.9,7.232237769728998,249.364475539458,220.435524460542,-15101.0
SWBBL,2012-03-15,233.0,215.0,198.0,199.0,-14.59 %,220.0,44560.0,-0.14592274678111583,-0.15773362884120812,225.8,232.95,227.50284110423632,230.3051304388875,45.43088316891882,-2.8022893346511637,-0.5330087444614441,8.254826979860518,232.95,10.753090131140024,254.45618026228004,211.44381973771993,-15321.0
SWBBL,2012-03-18,199.0,196.0,194.0,194.0,-2.51 %,1449.0,283946.0,-0.025125628140703515,-0.025446665661164262,218.8,230.6,222.34855785743073,227.61586151748844,43.334445585533935,-5.267303660057706,-1.4798677275806966,8.02233933844191,230.6,13.647440477208438,257.89488095441686,203.30511904558313,-16770.0
SWBBL,2012-03-19,194.0,191.0,190.0,190.0,-2.06 %,1332.0,254142.0,-0.020618556701030966,-0.020834086902842025,209.2,228.2,217.37185664859524,224.82950140508188,41.6775042508284,-7.457644756486644,-2.6754231333618863,7.735029385696059,228.2,16.250020242902366,260.7000404858047,195.69995951419526,-18102.0
SWBBL,2012-03-20,190.0,192.0,192.0,192.0,1.05 %,66.0,12672.0,0.010526315789473717,0.010471299867295437,201.6,225.4,213.46849408727292,222.39768648618693,42.854063837020895,-8.929192398914012,-3.9261769864723117,7.325384429574912,225.4,17.439821341431585,260.2796426828632,190.52035731713684,-18036.0
SWBBL,2012-03-21,192.0,195.0,193.0,195.0,1.56 %,119.0,23151.0,0.015625,0.015504186535965254,194.0,223.15,210.62718730461555,220.36822822795085,44.657547328710244,-9.741040923335305,-5.089149773844911,7.01642839889099,223.15,18.336833796602143,259.8236675932043,186.47633240679573,-17917.0
SWBBL,2012-03-26,195.0,198.0,195.0,198.0,1.54 %,126.0,24792.0,0.01538461538461533,0.01526747213078838,193.8,221.05,208.68454310390544,218.71132243328782,46.47664019368484,-10.026779329382379,-6.076675684952404,6.729540656113063,221.05,18.706809905542563,258.46361981108515,183.63638018891487,-17791.0
SWBBL,2012-03-28,198.0,201.0,201.0,201.0,1.52 %,100.0,20100.0,0.015151515151515138,0.015037877364540502,195.2,219.0,207.50230570330461,217.39937262341465,48.30649703554785,-9.897066920110035,-6.84075393198393,6.46314489496213,219.0,18.535882697309592,256.0717653946192,181.92823460538082,-17691.0
SWBBL,2012-03-29,201.0,197.0,194.0,194.0,-3.48 %,20.0,3910.0,-0.03482587064676612,-0.03544674899574757,196.0,216.55,205.42502790279622,215.66608576242098,44.48487615290529,-10.24105785962476,-7.5208147175120965,6.5014916881791205,216.55,18.434735519779245,253.41947103955852,179.6805289604415,-17711.0
SWBBL,2012-04-12,194.0,213.0,197.0,213.0,9.79 %,668.0,141844.0,0.097938144329897,0.09343400664609706,200.2,215.45,206.59040822544296,215.46859792816755,54.91158543324988,-8.878189702724598,-7.792289714554597,7.3942422818806115,215.45,17.925210121355253,251.3004202427105,179.5995797572895,-17043.0
SWBBL,2012-04-15,213.0,225.0,217.0,225.0,5.63 %,30.0,6630.0,0.05633802816901401,0.05480823649499495,206.2,215.15,209.42265311383633,216.17462771126625,60.019008568706994,-6.751974597429921,-7.584226691129663,7.723224976031997,215.15,17.700059470610764,250.55011894122154,179.74988105877847,-17013.0
SWBBL,2012-04-17,225.0,229.0,229.0,229.0,1.78 %,215.0,49235.0,0.01777777777777767,0.01762160134981941,212.4,215.5,212.43455263478458,217.12465528820948,61.58123403913439,-4.690102653424901,-7.005401883588711,7.457280334886854,215.5,17.910596686995397,251.3211933739908,179.6788066260092,-16798.0
SWBBL,2012-04-18,229.0,229.0,229.0,229.0,0.00 %,196.0,44884.0,0.0,0.0,218.0,216.05,214.98308299866386,218.00431045204581,61.581234038486556,-3.021227453381954,-6.20856699754736,6.924617453823507,216.05,18.158585036459087,252.36717007291819,179.73282992708184,-16798.0
SWBBL,2012-04-19,229.0,235.0,233.0,235.0,2.62 %,200.0,46800.0,0.026200873362445476,0.025863510589919373,226.2,216.4,218.0626086911771,219.26325041856092,64.02653886758557,-1.200641727383811,-5.20698194351465,6.858573349978972,216.4,18.465900294440303,253.3318005888806,179.4681994111194,-16598.0
SWBBL,2012-04-22,235.0,240.0,239.0,240.0,2.13 %,204.0,48946.0,0.02127659574468077,0.021053409197832263,231.6,216.8,221.43759196945757,220.79930594311196,65.97033496610382,0.6382860263456109,-4.037928349542598,6.725818110694759,216.8,18.903076886831773,254.60615377366355,178.99384622633647,-16394.0
SWBBL,2012-04-25,240.0,244.0,244.0,244.0,1.67 %,10.0,2440.0,0.016666666666666607,0.016529301951210506,235.4,217.2,224.9087316664641,222.51787587325182,67.48403492782688,2.3908557932122676,-2.7521715209916255,6.5311168170737055,217.2,19.408625320771826,256.0172506415436,178.38274935845635,-16384.0
SWBBL,2012-04-26,244.0,248.0,248.0,248.0,1.64 %,177.0,43896.0,0.016393442622950838,0.016260520871780326,239.2,217.8,228.46123448700808,224.40544062338134,68.97045713994886,4.0557938636267465,-1.3905784440679514,6.3503227587112985,217.8,20.19014871820309,258.1802974364062,177.41970256359383,-16207.0
SWBBL,2012-04-29,248.0,252.0,248.0,248.0,0.00 %,180.0,45080.0,0.0,0.0,243.0,218.75,231.46719841208377,226.15318576239014,68.9704571391,5.3140126496936375,-0.04966022531563352,6.182442561660491,218.75,21.16818615902548,261.08637231805096,176.41362768194904,-16207.0
