Symbol,Date,Open,High,Low,Close,Percent Change,Volume,Turnover,Daily_Return,Log_Return,SMA_5,SMA_20,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,ATR_14,BB_Middle,BB_Std,BB_Upper,BB_Lower,OBV
BNL,2012-04-12,1690.0,1690.0,1690.0,1690.0,0.00 %,960.0,1622400.0,,,,,1690.0,1690.0,,0.0,0.0,0.0,,,,,0.0
BNL,2012-09-11,1690.0,1680.0,1680.0,1680.0,-0.59 %,20.0,33600.0,-0.00591715976331364,-0.005934735519814578,,,1688.4615384615386,1689.2592592592591,0.0,-0.797720797720558,-0.1595441595441116,0.7142857142857142,,,,,-20.0
BNL,2013-05-26,1680.0,1680.0,1680.0,1680.0,0.00 %,20.0,33600.0,0.0,0.0,,,1687.1597633136093,1688.5733882030177,0.0,-1.413624889408311,-0.4103603055169515,0.6632653061224489,,,,,-20.0
BNL,2013-07-15,1680.0,1680.0,1680.0,1680.0,0.00 %,60.0,100800.0,0.0,0.0,,,1686.0582612653616,1687.9383224102014,0.0,-1.8800611448398286,-0.704300473381527,0.6158892128279884,,,,,-20.0
BNL,2014-08-26,1660.0,1660.0,1660.0,1660.0,0.00 %,840.0,1394400.0,-0.011904761904761862,-0.01197619104671565,1678.0,,1682.0492979937676,1685.868817046483,0.0,-3.81951905271535,-1.3273441892482918,2.000468554768846,,,,,-860.0
BNL,2014-09-10,1660.0,1660.0,1660.0,1660.0,0.00 %,82.0,136120.0,0.0,0.0,1672.0,,1678.6570983024187,1683.9526083763733,0.0,-5.295510073954574,-2.1209773661895484,1.8575779437139286,,,,,-860.0
BNL,2016-11-15,1660.0,1660.0,1660.0,1660.0,0.00 %,100.0,166000.0,0.0,0.0,1668.0,,1675.786775486662,1682.1783410892347,0.0,-6.391565602572655,-2.97509501346617,1.7248938048772195,,,,,-860.0
BNL,2018-02-27,1693.0,1693.0,1693.0,1693.0,1.99 %,100.0,169300.0,0.01987951807228905,0.019684500782546292,1670.6,,1678.4349638733293,1682.979945452995,23.78204943976958,-4.544981579665773,-3.2890723267060906,3.9588299616717038,,,,,-760.0
BNL,2019-05-06,1726.0,1760.0,1726.0,1760.0,3.96 %,20.0,17600.0,0.039574719432959204,0.03881170589906211,1686.6,,1690.98343096974,1688.6851346786991,49.85627494750585,2.2982962910409697,-2.1715986031566787,8.461770678695153,,,,,-740.0
BNL,2019-10-10,1795.0,1830.0,1795.0,1830.0,3.98 %,134.0,244870.0,0.03977272727272729,0.039002157803269176,1720.6,,1712.3705954359339,1699.1529024802771,63.79285821370378,13.21769295565673,0.9062597086060029,12.857358487359786,,,,,-606.0
BNL,2021-08-01,1866.6,1903.9,1866.6,1903.9,4.04 %,360.0,685031.0,0.04038251366120216,0.03958844712816415,1769.3799999999999,,1741.8366576765593,1714.3193541484047,72.48672667126951,27.51730352815457,6.228468472515717,17.217547166834095,,,,,-246.0
BNL,2022-05-17,1941.9,1941.9,1941.9,1941.9,2.00 %,21.0,40779.9,0.019959031461736387,0.01976246125594334,1825.7599999999998,,1772.615633418627,1731.1771797670415,75.71572490627847,41.43845365158563,13.2704655083297,18.702008083488803,,,,,-225.0
BNL,2022-09-13,1980.7,2136.0,1980.7,2136.0,10.00 %,52.0,106957.4,0.09995365363818931,0.09526804586051119,1914.36,,1828.5209205849924,1761.1640553398531,85.24275390126381,67.35686524513926,24.087745455691614,31.23043607752531,,,,,-173.0
BNL,2022-09-14,2178.7,2178.7,2178.7,2178.7,2.00 %,10.0,21787.0,0.019990636704119824,0.01979344755220268,1998.1,,1882.3946251103782,1792.0926438331971,86.49770541012843,90.30198127718108,37.33059261998951,32.04969064341635,,,,,-163.0
BNL,2022-09-25,2222.2,2222.2,2222.2,2222.2,2.00 %,10.0,22222.0,0.019966034791389253,0.019769327517620058,2076.54,,1934.672375093397,1823.952447993701,87.6499299280151,110.71992709969595,52.0084595159308,32.86756988317232,,,,,-153.0
BNL,2023-07-11,2266.6,2311.9,2266.6,2311.9,4.04 %,20.0,45785.0,0.040365403654036625,0.03957200111178366,2158.1400000000003,,1992.7073943097976,1860.0967111052787,89.61745861625428,132.61068320451886,68.12890425364841,36.92702917723146,,,,,-133.0
BNL,2023-08-07,2358.1,2405.2,2358.1,2405.2,4.04 %,20.0,47633.0,0.040356416800034545,0.039563362903721644,2250.7999999999997,,2056.1677951852134,1900.4747325048877,91.18969081254338,155.69306268032574,85.64173593898389,40.95366995028634,,,,,-113.0
BNL,2023-09-24,2453.3,2453.3,2453.3,2453.3,2.00 %,22.0,53972.6,0.01999833693663744,0.0198009968405735,2314.26,,2117.2650574644113,1941.4247523193403,91.87296245498429,175.84030514507094,103.68144978020129,41.46412209669449,,,,,-91.0
BNL,2023-12-11,2502.3,2698.6,2502.3,2698.6,10.00 %,50.0,130118.0,0.09998777157298311,0.09529906299069978,2418.2400000000002,,2206.7012024698865,1997.5118077030927,94.3005400026561,209.18939476679384,124.7830387775198,56.023827661216295,,,,,-41.0
BNL,2023-12-12,2752.5,2968.4,2752.5,2968.4,10.00 %,50.0,143128.0,0.09997776624916632,0.09528996709929162,2567.48,2010.655,2323.8856328591346,2069.429451576938,95.79005871978669,254.45618128219667,150.7176672784552,71.29355425684372,2010.655,392.9498313699654,2796.554662739931,1224.7553372600692,9.0
BNL,2023-12-13,3027.7,3265.2,3027.7,3265.2,10.00 %,50.0,157438.0,0.09998652472712566,0.09529792948122237,2758.14,2089.415,2468.7032278038832,2158.005047756424,96.78535417503267,310.6981800474591,182.713769832256,87.401157524212,2089.415,474.6623512117796,3038.7397024235593,1140.0902975764407,59.0
BNL,2023-12-14,3330.5,3591.7,3330.5,3591.7,10.00 %,50.0,173186.0,0.09999387480093103,0.0953046114260315,2995.44,2185.0,2641.471961987901,2264.204673848541,97.48871219350589,377.26728813936006,221.62447349367682,104.47964627248257,2185.0,570.6548565141262,3326.309713028252,1043.6902869717476,109.0
BNL,2023-12-17,3663.5,3950.8,3663.5,3950.8,10.00 %,50.0,190500.0,0.09998051062171132,0.09529246203073996,3294.94,2298.54,2842.907044758993,2389.1376609708714,98.00557749756344,453.76938378812156,268.05345555256577,122.6668143958767,2298.54,680.2666020721118,3659.0732041442234,938.0067958557763,159.0
BNL,2023-12-18,3950.7,4345.8,3950.7,4345.8,10.00 %,60.0,249050.0,0.09997975093651923,0.09529177139536317,3624.38,2431.83,3074.121345565302,2534.075612010066,98.39651849806627,540.045733555236,322.45191115309984,142.1263276533141,2431.83,802.8189689758012,4037.4679379516024,826.1920620483975,219.0
BNL,2023-12-19,4432.7,4780.3,4432.7,4780.3,10.00 %,50.0,230499.0,0.09998159142160246,0.0952934445930215,3986.7599999999998,2587.8450000000003,3336.6103693244863,2700.462603713024,98.69868925859942,636.1477656114625,385.19108204477243,163.01016139236307,2587.8450000000003,936.9217186167633,4461.688437233527,714.0015627664736,269.0
BNL,2023-12-20,4875.9,5258.3,4875.9,5258.3,10.00 %,50.0,253546.0,0.09999372424324826,0.09530447455463928,4385.38,2767.7599999999998,3632.25492788995,2889.932040475022,98.93619464112089,742.3228874149281,456.61744311880364,185.50943557862286,2767.7599999999998,1083.4076175125456,4934.575235025091,600.9447649749086,319.0
BNL,2023-12-21,5363.4,5784.1,5363.4,5784.1,10.00 %,50.0,278897.0,0.09999429473403953,0.09530499318545577,4823.860000000001,2973.965,3963.308015906881,3104.314852291687,99.12530898691931,858.9931636151937,537.0925872180817,209.8159044658641,2973.965,1242.290625915225,5458.54625183045,489.38374816955,369.0
BNL,2023-12-24,5899.7,6362.5,5899.7,6362.5,10.00 %,50.0,306783.0,0.09999827112255999,0.09530860809632608,5306.2,3207.44,4332.414474998131,3345.6619002700804,99.2774720779427,986.7525747280501,627.0245847200754,236.1433398611595,3207.44,1415.5809777725817,6038.601955545164,376.2780444548366,419.0
BNL,2023-12-27,6235.5,6235.5,6235.5,6235.5,-2.00 %,10.0,62355.0,-0.01996070726915522,-0.020162613497976375,5684.14,3431.215,4625.196863459956,3559.723981731556,95.35501398994741,1065.4728817284004,714.7142441217404,228.34738701393383,3431.215,1524.2958751588599,6479.80675031772,382.6232496822804,409.0
BNL,2024-01-31,6360.2,6360.2,6360.2,6360.2,2.00 %,10.0,63602.0,0.01999839627936817,0.01980105501981444,6000.120000000001,3657.725,4892.120422927655,3767.1666497514407,95.54129301244339,1124.9537731762148,796.7621499326353,220.94400222722427,3657.725,1608.1209766861114,6873.966953372223,441.4830466277772,419.0
BNL,2024-02-12,6487.4,6996.2,6487.4,6996.2,10.00 %,50.0,337344.0,0.09999685544479742,0.095307321113691,6347.7,3912.34,5215.824973246477,4006.354305325408,96.34613007650302,1209.4706679210694,879.3038535303223,250.59085921099395,3912.34,1715.3785168908128,7343.097033781625,481.5829662183746,469.0
BNL,2024-02-13,7136.1,7695.8,7136.1,7695.8,10.00 %,50.0,371077.0,0.09999714130528004,0.09530758098756616,6730.039999999999,4200.035,5597.35959274702,4279.646579005007,96.98981042604888,1317.7130137420127,966.9856855726605,282.662940695923,4200.035,1845.114647493411,7890.264294986822,509.8057050131779,519.0
BNL,2024-02-14,7849.7,8465.3,7849.7,8465.3,10.00 %,50.0,408183.0,0.09998960471945728,0.09530072950463209,7150.6,4516.5,6038.581193862863,4589.694980560192,97.50950318520164,1448.8862133026714,1063.3657911186629,317.4370163604999,4516.5,2008.0595018967667,8532.619003793534,500.38099620646653,569.0
BNL,2024-02-15,8634.6,9311.8,8634.6,9311.8,10.00 %,50.0,448998.0,0.09999645612086994,0.09530695809083509,7765.860000000001,4873.155000000001,6542.153317883961,4939.480537555733,97.93239025852577,1602.6727803282283,1171.2271889605759,355.22722947760707,4873.155000000001,2195.681092862219,9264.517185724439,481.7928142755627,619.0
BNL,2024-02-18,9498.0,10242.9,9498.0,10242.9,10.00 %,60.0,596325.0,0.09999140875018808,0.09530236954672314,8542.4,5274.1900000000005,7111.498961286428,5332.326423662716,98.27862321789792,1779.1725376237127,1292.8162586932033,396.3609988006352,5274.1900000000005,2408.2021170858643,10090.59423417173,457.7857658282719,679.0
BNL,2024-02-20,10447.7,11267.1,10447.7,11267.1,10.00 %,50.0,543281.0,0.09999121342588535,0.09530219197777258,9396.58,5721.95,7750.822198011594,5771.939281169181,98.56356653779014,1978.8829168424127,1430.029590323045,441.206641743447,5721.95,2648.9256925661084,11019.801385132218,424.098614867783,729.0
BNL,2024-02-21,11492.4,12393.8,11492.4,12393.8,10.00 %,50.0,597607.0,0.09999911246017157,0.09530937294960987,10336.179999999998,6221.379999999999,8465.126475240579,6262.447482564057,98.79907505183886,2202.6789926765214,1584.5594707937405,490.17045304748643,6221.379999999999,2918.574674950626,12058.529349901251,384.230650098747,779.0
BNL,2024-02-22,12641.6,13415.2,12641.6,13415.2,8.24 %,40.0,521034.0,0.08241217382885013,0.07919204488145407,11326.16,6769.475,9226.67624828049,6792.281002374128,98.96477688129849,2434.395245906362,1754.5266258162649,528.1154206869518,6769.475,3190.346798980191,13150.168597960383,388.7814020396181,819.0
